ano,uf,pagina,url,tabela,linha,candidato_resultado,partido_resultado,votos,percentual_publicado,percentual_original,fonte_primaria,fonte_estruturada,ranking_voto_bruto,eleito_top2_voto_bruto,share_voto_nominal_calculado,diferenca_percentual_publicado_pp
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,9,Gerson Durão (PCdoB),,126078,1.8,"1,80%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.017992489785946197,0.0007510214053804698
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,10,Elléri Bogo (PRP),,124923,1.78,"1,78%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.017827660666648877,-0.002766066664887726
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,11,Benedita do Amaral (PSTU),,38183,0.54,"0,54%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.005449065162017035,-0.004906516201703438
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,12,Xaropinho do Povo (PPL),,21996,0.31,"0,31%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,12,False,0.00313903143555317,-0.0039031435553170055
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,13,Prado Sá (PSB),,1,0.0,0.00%,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,17,False,1.4270919419681623e-07,-1.4270919419681623e-05
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,14,Wladimir Costa (SD),,1,0.0,0.00%,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,18,False,1.4270919419681623e-07,-1.4270919419681623e-05
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,15,Mário Couto (PP),,2,0.0,0.00%,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,16,False,2.8541838839363246e-07,-2.8541838839363246e-05
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,16,Anivaldo Vale (PR),,3,0.0,0.00%,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,13,False,4.2812758259044875e-07,-4.281275825904488e-05
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,17,Francisco Alves (PRB),,3,0.0,0.00%,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,14,False,4.2812758259044875e-07,-4.281275825904488e-05
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,23,18,Ibanês Taveira (PTC),,3,0.0,0.00%,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,15,False,4.2812758259044875e-07,-4.281275825904488e-05
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,9,2,Veneziano Vital[nota 4] PSB,,844786,24.63,"24,63%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.3109621877259188,-6.466218772591883
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,9,4,Daniella Ribeiro[nota 5] PP,,831701,24.25,"24,25%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.30614565403999877,-6.364565403999878
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,9,5,Luiz Couto PT,,79242,23.1,"23,10%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.029168648249115466,20.183135175088456
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,9,6,Cássio Cunha Lima PSDB,,601343,17.53,"17,53%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.22135183922752885,-4.605183922752884
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,9,7,Roberto Paulino MDB,,262998,7.67,"7,67%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.09680846208097814,-2.0108462080978136
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,9,8,Nelson Júnior PSOL,,82153,2.4,"2,40%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.03024017515471067,-0.6240175154710669
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,9,9,Nivaldo Mangueira PSOL,,14461,0.42,"0,42%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.005323033521749309,-0.11230335217493094
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,1,Oriovisto Guimarães,,2957239,29.17,"29,17%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.1458645249546288,14.583547504537123
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,2,Flávio Arns,,2331740,23.0,23%,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.11501205936270492,11.498794063729509
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,3,Roberto Requião,,1528291,15.08,"15,08%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.07538228756872022,7.541771243127977
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,4,Alex Canziani,,1304719,12.87,"12,87%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.06435469609804224,6.434530390195774
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,5,Mirian Gonçalves,,599953,5.92,"5,92%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.029592420274487254,2.9607579725512747
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,6,Beto Richa,,377872,3.73,"3,73%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.018638371729053856,1.8661628270946145
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,7,Nelton Friedrich,,269254,2.66,"2,66%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.013280836213148016,1.3319163786851986
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,8,Zé Boni,,264518,2.61,"2,61%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.013047235077025732,1.3052764922974267
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,9,Rodrigo Reis,,243353,2.4,"2,4%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.01200328067541507,1.199671932458493
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,10,Luiz Adão,,87438,0.86,"0,86%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.004312841245831951,0.42871587541680495
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,11,Jacque Parmigiani,,77450,0.76,"0,76%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,12,False,0.0038201874984524417,0.3779812501547558
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,12,Roselaine Barroso,,49037,0.48,"0,48%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,13,False,0.002418728655411393,0.23812713445886066
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,13,Rodrigo Tomazini,,35233,0.35,"0,35%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,14,False,0.0017378523709874096,0.176214762901259
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,14,Gilson Mezarobba,,10840,0.11,"0,11%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,15,False,0.0005346782760906969,0.05653217239093032
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,11,15,Totais,Totais,10136937,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.5,
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,1,Humberto Costa PT,,1713565,25.76,"25,76%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.257294900874274,0.030509912572601605
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,2,Jarbas Vasconcelos MDB,,1430802,21.51,"21,51%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.21483752221871535,0.026247778128465904
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,3,Mendonça Filho DEM,,1302446,19.58,"19,58%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.19556463540285582,0.023536459714415536
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,4,Bruno Araújo PSDB,,925371,13.91,"13,91%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.13894613844057727,0.01538615594227355
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,5,Silvio Costa AVANTE,,680435,10.23,"10,23%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.10216855262355767,0.013144737644232851
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,6,Pastor Jairinho REDE,,191059,2.87,"2,87%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.02868785629149633,0.001214370850366811
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,7,Albanise Azevedo PSOL,,142280,2.14,"2,14%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.02136360073670488,0.0036399263295121276
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,8,Eugênia Lima PSOL,,113703,1.71,"1,71%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.017072712219324958,0.002728778067504281
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,9,Adriana Rocha REDE,,91941,1.38,"1,38%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.013805108345047678,-0.0005108345047678126
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,10,Lídia Brunes PROS,,44727,0.67,"0,67%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.006715840386214501,-0.0015840386214500957
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,11,Hélio Cabral PSTU,,16766,0.25,"0,25%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.002517445389032851,-0.001744538903285112
2018,PE,Eleições estaduais em Pernambuco em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Pernambuco_em_2018,5,12,Alex Lima[nota 2] PCO,,6831,0.0,0,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,12,False,0.0010256870721987,-0.10256870721987
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,1,Ciro Nogueira PP,,897959,29.92,"29,92%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.29920666628236736,-0.0006666282367340237
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,2,Marcelo Castro MDB,,812213,27.96,"27,96%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.2706354566758621,0.896454332413793
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,3,Wilson Martins PSB,,570065,18.99,"18,99%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.1899499289101816,-0.004992891018160139
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,4,Robert Rios DEM,,248223,8.27,"8,27%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.08270976327940148,-0.0009763279401484026
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,5,Frank Aguiar PRB,,151269,5.04,"5,04%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.050403964102890476,-0.0003964102890476051
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,6,Jesus Rodrigues PSOL,,72755,2.42,"2,42%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.024242511078316088,-0.0042511078316088274
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,7,Marcus Vinícius Cunha Dias PTC,,72446,2.41,"2,41%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.024139549963297195,-0.003954996329719532
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,8,Antônio José Lira PSL,,58336,1.94,"1,94%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.01943799225159298,-0.003799225159297967
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,9,Paulo Henrique Pinheiro REDE,,27477,0.92,"0,92%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.009155542256874321,0.004445774312567853
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,10,Flávia Barbosa PRP,,23645,0.79,"0,79%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.00787869114764324,0.0021308852356760957
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,11,Quem-Quem AVANTE,,21075,0.7,"0,70%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.007022347893278972,-0.002234789327897231
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,12,Genival Oliveira PSC,,16329,0.54,"0,54%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,12,False,0.0054409451363868246,-0.004094513638682427
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,13,Fausto Ripardo PCB,,6932,0.23,"0,23%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,13,False,0.0023097943343397312,-0.0009794334339731283
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,14,Albetiza Araújo PCO,,6669,0.22,"0,22%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,14,False,0.002222160763951481,-0.002216076395148087
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,15,Joaquim Saraiva DC,,5792,0.19,"0,19%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,15,False,0.001929937793493324,-0.002993779349332406
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,16,Lafayette Andrade DC,,5640,0.19,"0,19%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,16,False,0.001879290254713803,0.0020709745286196955
2018,PI,Eleições estaduais no Piauí em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Piau%C3%AD_em_2018,7,17,Gervásio Santos PSTU,,4308,0.14,"0,14%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,17,False,0.0014354578754090538,-0.0035457875409053647
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,1,Flávio Bolsonaro,PSL,4380418,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.3129182918291829,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,2,Arolde de Oliveira,PSD,2382265,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.17017880359464518,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,3,Cesar Maia,DEM,2327634,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.16627619904847626,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,4,Lindbergh Farias,PT,1419676,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.10141557012844142,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,5,Chico Alencar,PSOL,1281373,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.09153579643678654,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,6,Eduardo Lopes,PRB,507850,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.03627862786278628,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,7,Miro Teixeira,REDE,430893,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,7,False,0.03078114954352578,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,8,Pastor Everaldo,PSC,360688,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,8,False,0.025766005171945765,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,9,José Bonifácio,PDT,313265,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,9,False,0.022378309259497377,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,10,Aspásia Camargo,PSDB,248868,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,10,False,0.01777806352063778,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,11,Mattos Nascimento,PRTB,173968,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,11,False,0.012427528467132427,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,12,Marta Barçante,PCB,52734,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,12,False,0.0037670909948137672,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,13,Cyro Garcia,PSTU,45588,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,13,False,0.0032566113754232567,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,14,Gabrielle Burcci,PMB,27081,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,14,False,0.0019345505979169347,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,15,Walter Cristie,PATRI,23803,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,15,False,0.0017003843241467005,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,16,Samantha Guedes,PSTU,13680,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,16,False,0.0009772405812009772,
2018,RJ,Eleições estaduais no Rio de Janeiro em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_de_Janeiro_em_2018,15,17,Fernando Fagundes,PCO,8816,,,TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,17,False,0.0006297772634406298,
2018,RN,Eleições estaduais no Rio Grande do Norte em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_Grande_do_Norte_em_2018,10,1,Styvenson Valentim REDE,,745827,25.63,"25,63%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,1,True,0.2569235602570383,-0.06235602570383025
2018,RN,Eleições estaduais no Rio Grande do Norte em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_Grande_do_Norte_em_2018,10,3,Zenaide Maia PHS,,660315,22.69,"22,69%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,2,True,0.2274662632100021,-0.05662632100020826
2018,RN,Eleições estaduais no Rio Grande do Norte em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_Grande_do_Norte_em_2018,10,4,Geraldo Melo PSDB,,382249,13.14,"13,14%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,3,False,0.1316776866279883,-0.02776866279882717
2018,RN,Eleições estaduais no Rio Grande do Norte em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_Grande_do_Norte_em_2018,10,5,Garibaldi Alves Filho MDB,,376199,12.93,"12,93%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,4,False,0.129593573905393,-0.0293573905393002
2018,RN,Eleições estaduais no Rio Grande do Norte em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_Grande_do_Norte_em_2018,10,6,Antônio Jácome PODE,,307399,10.57,"10,57%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,5,False,0.10589325071290434,-0.01932507129043387
2018,RN,Eleições estaduais no Rio Grande do Norte em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Rio_Grande_do_Norte_em_2018,10,7,Alexandre Motta PT,,242465,8.33,"8,33%",TSE/Justiça Eleitoral (conforme tabela estadual),Wikipédia,6,False,0.08352469277422618,-0.022469277422618172
