ano,uf,pagina,url,tabela,linha,periodo_campo,instituto,margem_erro_texto,margem_erro_pp,formato,candidato_rotulo,percentual,valor_original,contexto,fonte_pesquisa,id_rodada,formato_inferido,formato_confirmado,fonte_primaria_confirmada,publicado_em,cand_norm,candidato_pesquisa,candidato_resultado,share_voto_nominal_calculado,eleito_top2_voto_bruto,ranking_voto_bruto
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,7.0,DOXA (6 de outubro),DOXA,,,nao_identificado,Bogo (PRP),2.2,"2,2%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,bogo prp,Bogo (PRP),Elléri Bogo (PRP),0.0178276606666488,False,10.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,8.0,IBOPE (6 de outubro),IBOPE,,,duas_mencoes_agregadas,Bogo (PRP),2.0,2%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,bogo prp,Bogo (PRP),Elléri Bogo (PRP),0.0178276606666488,False,10.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,1.0,IBOPE (20 de agosto),IBOPE,,,duas_mencoes_agregadas,Ibanês (PTC) Impugnado,1.0,1%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,ibanes ptc impugnado,Ibanês (PTC) Impugnado,Ibanês Taveira (PTC),4.2812758259044875e-07,False,15.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,2.0,DOXA (7 de setembro),DOXA,,,nao_identificado,Ibanês (PTC) Impugnado,2.3,"2,3%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,ibanes ptc impugnado,Ibanês (PTC) Impugnado,Ibanês Taveira (PTC),4.2812758259044875e-07,False,15.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,3.0,DOXA (17 de setembro),DOXA,,,nao_identificado,Ibanês (PTC) Impugnado,1.2,"1,2%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,ibanes ptc impugnado,Ibanês (PTC) Impugnado,Ibanês Taveira (PTC),4.2812758259044875e-07,False,15.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,4.0,IBOPE (18 de setembro),IBOPE,,,duas_mencoes_agregadas,Ibanês (PTC) Impugnado,1.0,1%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,ibanes ptc impugnado,Ibanês (PTC) Impugnado,Ibanês Taveira (PTC),4.2812758259044875e-07,False,15.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,5.0,Real Time BigData (20 de setembro),Real Time BigData,,,duas_mencoes_agregadas,Ibanês (PTC) Impugnado,0.0,0%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,ibanes ptc impugnado,Ibanês (PTC) Impugnado,Ibanês Taveira (PTC),4.2812758259044875e-07,False,15.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,6.0,Real Time BigData (2 de outubro),Real Time BigData,,,duas_mencoes_agregadas,Ibanês (PTC) Impugnado,0.0,0%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,ibanes ptc impugnado,Ibanês (PTC) Impugnado,Ibanês Taveira (PTC),4.2812758259044875e-07,False,15.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,7.0,DOXA (6 de outubro),DOXA,,,nao_identificado,Ibanês (PTC) Impugnado,0.0,"0,0%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,ibanes ptc impugnado,Ibanês (PTC) Impugnado,Ibanês Taveira (PTC),4.2812758259044875e-07,False,15.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,8.0,IBOPE (6 de outubro),IBOPE,,,duas_mencoes_agregadas,Ibanês (PTC) Impugnado,1.0,1%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,ibanes ptc impugnado,Ibanês (PTC) Impugnado,Ibanês Taveira (PTC),4.2812758259044875e-07,False,15.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,1.0,IBOPE (20 de agosto),IBOPE,,,duas_mencoes_agregadas,Xaropinho (PPL),1.0,1%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,xaropinho ppl,Xaropinho (PPL),Xaropinho do Povo (PPL),0.0031390314355531,False,12.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,2.0,DOXA (7 de setembro),DOXA,,,nao_identificado,Xaropinho (PPL),0.9,"0,9%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,xaropinho ppl,Xaropinho (PPL),Xaropinho do Povo (PPL),0.0031390314355531,False,12.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,3.0,DOXA (17 de setembro),DOXA,,,nao_identificado,Xaropinho (PPL),1.2,"1,2%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,xaropinho ppl,Xaropinho (PPL),Xaropinho do Povo (PPL),0.0031390314355531,False,12.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,4.0,IBOPE (18 de setembro),IBOPE,,,duas_mencoes_agregadas,Xaropinho (PPL),0.0,0%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,xaropinho ppl,Xaropinho (PPL),Xaropinho do Povo (PPL),0.0031390314355531,False,12.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,5.0,Real Time BigData (20 de setembro),Real Time BigData,,,duas_mencoes_agregadas,Xaropinho (PPL),0.0,0%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,xaropinho ppl,Xaropinho (PPL),Xaropinho do Povo (PPL),0.0031390314355531,False,12.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,6.0,Real Time BigData (2 de outubro),Real Time BigData,,,duas_mencoes_agregadas,Xaropinho (PPL),0.0,0%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,xaropinho ppl,Xaropinho (PPL),Xaropinho do Povo (PPL),0.0031390314355531,False,12.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,7.0,DOXA (6 de outubro),DOXA,,,nao_identificado,Xaropinho (PPL),1.1,"1,1%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,xaropinho ppl,Xaropinho (PPL),Xaropinho do Povo (PPL),0.0031390314355531,False,12.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,8.0,IBOPE (6 de outubro),IBOPE,,,duas_mencoes_agregadas,Xaropinho (PPL),1.0,1%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,xaropinho ppl,Xaropinho (PPL),Xaropinho do Povo (PPL),0.0031390314355531,False,12.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,2.0,DOXA (7 de setembro),DOXA,,,nao_identificado,Francisco (PRB) Impugnado,1.1,"1,1%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,francisco prb impugnado,Francisco (PRB) Impugnado,Francisco Alves (PRB),4.2812758259044875e-07,False,14.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,3.0,DOXA (17 de setembro),DOXA,,,nao_identificado,Francisco (PRB) Impugnado,1.5,"1,5%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,francisco prb impugnado,Francisco (PRB) Impugnado,Francisco Alves (PRB),4.2812758259044875e-07,False,14.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,4.0,IBOPE (18 de setembro),IBOPE,,,duas_mencoes_agregadas,Francisco (PRB) Impugnado,3.0,3%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,francisco prb impugnado,Francisco (PRB) Impugnado,Francisco Alves (PRB),4.2812758259044875e-07,False,14.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,5.0,Real Time BigData (20 de setembro),Real Time BigData,,,duas_mencoes_agregadas,Francisco (PRB) Impugnado,0.0,0%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,francisco prb impugnado,Francisco (PRB) Impugnado,Francisco Alves (PRB),4.2812758259044875e-07,False,14.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,6.0,Real Time BigData (2 de outubro),Real Time BigData,,,duas_mencoes_agregadas,Francisco (PRB) Impugnado,2.0,2%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,francisco prb impugnado,Francisco (PRB) Impugnado,Francisco Alves (PRB),4.2812758259044875e-07,False,14.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,7.0,DOXA (6 de outubro),DOXA,,,nao_identificado,Francisco (PRB) Impugnado,0.0,"0,0%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,francisco prb impugnado,Francisco (PRB) Impugnado,Francisco Alves (PRB),4.2812758259044875e-07,False,14.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,8.0,IBOPE (6 de outubro),IBOPE,,,duas_mencoes_agregadas,Francisco (PRB) Impugnado,2.0,2%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,francisco prb impugnado,Francisco (PRB) Impugnado,Francisco Alves (PRB),4.2812758259044875e-07,False,14.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,2.0,DOXA (7 de setembro),DOXA,,,nao_identificado,Prado Sá (PSB) Impugnado,0.6,"0,6%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,prado sa psb impugnado,Prado Sá (PSB) Impugnado,Prado Sá (PSB),1.4270919419681626e-07,False,17.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,3.0,DOXA (17 de setembro),DOXA,,,nao_identificado,Prado Sá (PSB) Impugnado,0.0,"0,0%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,prado sa psb impugnado,Prado Sá (PSB) Impugnado,Prado Sá (PSB),1.4270919419681626e-07,False,17.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,4.0,IBOPE (18 de setembro),IBOPE,,,duas_mencoes_agregadas,Prado Sá (PSB) Impugnado,0.0,0%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,prado sa psb impugnado,Prado Sá (PSB) Impugnado,Prado Sá (PSB),1.4270919419681626e-07,False,17.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,5.0,Real Time BigData (20 de setembro),Real Time BigData,,,duas_mencoes_agregadas,Prado Sá (PSB) Impugnado,0.0,0%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,prado sa psb impugnado,Prado Sá (PSB) Impugnado,Prado Sá (PSB),1.4270919419681626e-07,False,17.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,6.0,Real Time BigData (2 de outubro),Real Time BigData,,,duas_mencoes_agregadas,Prado Sá (PSB) Impugnado,0.0,0%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,prado sa psb impugnado,Prado Sá (PSB) Impugnado,Prado Sá (PSB),1.4270919419681626e-07,False,17.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,7.0,DOXA (6 de outubro),DOXA,,,nao_identificado,Prado Sá (PSB) Impugnado,0.0,"0,0%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,prado sa psb impugnado,Prado Sá (PSB) Impugnado,Prado Sá (PSB),1.4270919419681626e-07,False,17.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,8.0,IBOPE (6 de outubro),IBOPE,,,duas_mencoes_agregadas,Prado Sá (PSB) Impugnado,1.0,1%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,prado sa psb impugnado,Prado Sá (PSB) Impugnado,Prado Sá (PSB),1.4270919419681626e-07,False,17.0
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,1.0,IBOPE (20 de agosto),IBOPE,,,duas_mencoes_agregadas,Margem de erro,3.0,±3%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,margem de erro,Margem de erro,,,,
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,2.0,DOXA (7 de setembro),DOXA,,,nao_identificado,Margem de erro,2.25,"±2,25%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,margem de erro,Margem de erro,,,,
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,3.0,DOXA (17 de setembro),DOXA,,,nao_identificado,Margem de erro,2.25,"±2,25%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,margem de erro,Margem de erro,,,,
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,4.0,IBOPE (18 de setembro),IBOPE,,,duas_mencoes_agregadas,Margem de erro,3.0,±3%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,margem de erro,Margem de erro,,,,
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,5.0,Real Time BigData (20 de setembro),Real Time BigData,,,duas_mencoes_agregadas,Margem de erro,3.0,±3%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,margem de erro,Margem de erro,,,,
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,6.0,Real Time BigData (2 de outubro),Real Time BigData,,,duas_mencoes_agregadas,Margem de erro,3.0,±3%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,margem de erro,Margem de erro,,,,
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,7.0,DOXA (6 de outubro),DOXA,,,nao_identificado,Margem de erro,2.25,"±2,25%",Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,margem de erro,Margem de erro,,,,
2018,PA,Eleições estaduais no Pará em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Par%C3%A1_em_2018,1.0,8.0,IBOPE (6 de outubro),IBOPE,,,duas_mencoes_agregadas,Margem de erro,3.0,±3%,Senado Federal | Votos Válidos | Votos totais | 2° turno | Senado Federal[editar | editar código],wikipedia,,,,,,margem de erro,Margem de erro,,,,
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,1.0,1.0,16/09 a 18/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Cássio (PSDB),40.0,40%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]",wikipedia,,,,,,cassio psdb,Cássio (PSDB),Cássio Cunha Lima PSDB,0.2213518392275288,False,3.0
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,1.0,1.0,16/09 a 18/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Veneziano (PSB),34.0,34%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]",wikipedia,,,,,,veneziano psb,Veneziano (PSB),Veneziano Vital[nota 4] PSB,0.3109621877259188,True,1.0
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,1.0,1.0,16/09 a 18/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Couto (PT),26.0,26%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]",wikipedia,,,,,,couto pt,Couto (PT),Luiz Couto PT,0.0291686482491154,False,6.0
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,1.0,1.0,16/09 a 18/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Daniella (PP),20.0,20%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]",wikipedia,,,,,,daniella pp,Daniella (PP),Daniella Ribeiro[nota 5] PP,0.3061456540399987,True,2.0
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,1.0,1.0,16/09 a 18/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Paulino (MDB),12.0,12%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]",wikipedia,,,,,,paulino mdb,Paulino (MDB),Roberto Paulino MDB,0.0968084620809781,False,4.0
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,1.0,1.0,16/09 a 18/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Nélson (PSOL),2.0,2%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]",wikipedia,,,,,,nelson psol,Nélson (PSOL),Nelson Júnior PSOL,0.0302401751547106,False,5.0
2018,PB,Eleições estaduais na Paraíba em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_na_Para%C3%ADba_em_2018,1.0,1.0,16/09 a 18/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Nivaldo (PSOL),2.0,2%,"Senado Federal | Governo do Estado | Primeiro turno | Pesquisas de intenção de voto | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]",wikipedia,,,,,,nivaldo psol,Nivaldo (PSOL),Nivaldo Mangueira PSOL,0.0053230335217493,False,7.0
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1.0,1.0,22/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Requião (MDB),40.0,40%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais,wikipedia,,,,,,requiao mdb,Requião (MDB),Roberto Requião,0.0753822875687202,False,4.0
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1.0,1.0,22/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Richa (PSDB),30.0,30%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais,wikipedia,,,,,,richa psdb,Richa (PSDB),Beto Richa,0.0186383717290538,False,7.0
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1.0,1.0,22/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Arns (REDE),17.0,17%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais,wikipedia,,,,,,arns rede,Arns (REDE),Flávio Arns,0.1150120593627049,False,3.0
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1.0,1.0,22/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Canziani (PTB),9.0,9%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais,wikipedia,,,,,,canziani ptb,Canziani (PTB),Alex Canziani,0.0643546960980422,False,5.0
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1.0,1.0,22/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Mirian (PT),4.0,4%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais,wikipedia,,,,,,mirian pt,Mirian (PT),Mirian Gonçalves,0.0295924202744872,False,6.0
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1.0,1.0,22/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Nelton (PDT),1.0,1%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais,wikipedia,,,,,,nelton pdt,Nelton (PDT),Nelton Friedrich,0.013280836213148,False,8.0
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1.0,1.0,22/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Oriovisto (PODE),3.0,3%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais,wikipedia,,,,,,oriovisto pode,Oriovisto (PODE),Oriovisto Guimarães,0.1458645249546288,True,2.0
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1.0,1.0,22/08/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,NS / NR,39.0,39%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais,wikipedia,,,,,,ns / nr,NS / NR,,,,
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1.0,2.0,04/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Requião (MDB),43.0,43%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais,wikipedia,,,,,,requiao mdb,Requião (MDB),Roberto Requião,0.0753822875687202,False,4.0
2018,PR,Eleições estaduais no Paraná em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_no_Paran%C3%A1_em_2018,1.0,2.0,04/09/2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Richa (PSDB),28.0,28%,Senador | Governo do Estado | Pesquisas de opinião | Deputados estaduais,wikipedia,,,,,,richa psdb,Richa (PSDB),Beto Richa,0.0186383717290538,False,7.0
