id_rodada,ano,uf,instituto,periodo_campo,candidato_rotulo,percentual,formato_inferido,formato_confirmado,fonte_primaria_confirmada,publicado_em,url
2010-MA-029,2010,MA,Ibope,14-16/09,Professora Socorro (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MA-030,2010,MA,Ibope,24-29/08,Edison Lobão (PMDB),39.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MA-030,2010,MA,Ibope,24-29/08,João Alberto,28.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MA-030,2010,MA,Ibope,24-29/08,Zé Reinaldo (PSB),16.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MA-030,2010,MA,Ibope,24-29/08,Edson Vidigal (PSDB),10.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MA-030,2010,MA,Ibope,24-29/08,Roberto Rocha (PSDB),7.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MA-030,2010,MA,Ibope,24-29/08,Noleto (PSTU),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MA-030,2010,MA,Ibope,24-29/08,Professora Socorro (Psol),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MA-030,2010,MA,Ibope,24-29/08,Charles Vieira (PCB),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MA-030,2010,MA,Ibope,24-29/08,Paulo Rios (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MA-030,2010,MA,Ibope,24-29/08,Professor Adonilson (PC do B),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-031,2010,MT,Gazeta Dados,25-26/09,Blairo Maggi (PR),64.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-031,2010,MT,Gazeta Dados,25-26/09,Carlos Abicalil (PT),29.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-031,2010,MT,Gazeta Dados,25-26/09,Antero Paes de Barros (PSDB),28.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-031,2010,MT,Gazeta Dados,25-26/09,Pedro Taques (PDT),28.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-032,2010,MT,Ibope,21-23/09,Blairo Maggi (PR),67.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-032,2010,MT,Ibope,21-23/09,Carlos Abicalil (PT),36.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-032,2010,MT,Ibope,21-23/09,Antero Paes de Barros (PSDB),24.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-032,2010,MT,Ibope,21-23/09,Pedro Taques (PDT),21.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-032,2010,MT,Ibope,21-23/09,Procurador Mauro (Psol),7.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-032,2010,MT,Ibope,21-23/09,Jorge Yanai (DEM),6.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-032,2010,MT,Ibope,21-23/09,Naildo (PV),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-033,2010,MT,Ibope,31/08,02/09 - Blairo Maggi (PR),71.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-033,2010,MT,Ibope,31/08,Carlos Abicalil (PT),32.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-033,2010,MT,Ibope,31/08,Antero Paes de Barros (PSDB),27.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-033,2010,MT,Ibope,31/08,Pedro Taques (PDT),15.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-033,2010,MT,Ibope,31/08,Procurador Mauro (Psol),4.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-033,2010,MT,Ibope,31/08,Jorge Yanai (DEM),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MT-033,2010,MT,Ibope,31/08,Naildo (PV),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-034,2010,MS,Ibope,21-23/09,Delcídio do Amaral (PT),63.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-034,2010,MS,Ibope,21-23/09,Dagoberto Nogueira (PDT),37.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-034,2010,MS,Ibope,21-23/09,Valdemir Moka (PMDB),32.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-034,2010,MS,Ibope,21-23/09,Murilo Zaiuth (DEM),29.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-034,2010,MS,Ibope,21-23/09,Jorge Batista (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-035,2010,MS,Ibrape,17-19/09,Delcídio do Amaral (PT),64.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-035,2010,MS,Ibrape,17-19/09,Dagoberto Nogueira (PDT),38.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-035,2010,MS,Ibrape,17-19/09,Valdemir Moka (PMDB),38.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-035,2010,MS,Ibrape,17-19/09,Murilo Zaiuth (DEM),25.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-035,2010,MS,Ibrape,17-19/09,Jorge Batista (Psol),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-036,2010,MS,Ibope,31/08,02/09 - Delcídio do Amaral (PT),64.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-036,2010,MS,Ibope,31/08,Dagoberto Nogueira (PDT),35.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-036,2010,MS,Ibope,31/08,Valdemir Moka (PMDB),30.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-036,2010,MS,Ibope,31/08,Murilo Zaiuth (DEM),18.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MS-036,2010,MS,Ibope,31/08,Jorge Batista (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,Aécio Neves (PSDB),67.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,Itamar Franco (PPS),43.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,Fernando Pimentel (PT),34.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,Zito Vieira (PCdoB),4.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,Marilda Ribeiro (Psol),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,Miguel Martini (PHS),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,Rafael Pimenta (PCB),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,José João da Silva (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,Betão (PCO),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,Efraim Moura (PSTU),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-037,2010,MG,Datafolha,28-29/09,Mineirinho (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-038,2010,MG,Ibope,23-25/09,Aécio Neves (PSDB),69.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-038,2010,MG,Ibope,23-25/09,Itamar Franco (PPS),44.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-038,2010,MG,Ibope,23-25/09,Fernando Pimentel (PT),29.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-038,2010,MG,Ibope,23-25/09,Zito Vieira (PCdoB),3.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-038,2010,MG,Ibope,23-25/09,Miguel Martini (PHS),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-039,2010,MG,Ibope,18-20/09,Aécio Neves (PSDB),67.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-039,2010,MG,Ibope,18-20/09,Itamar Franco (PPS),44.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-039,2010,MG,Ibope,18-20/09,Fernando Pimentel (PT),30.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-MG-039,2010,MG,Ibope,18-20/09,Zito Vieira (PCdoB),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-040,2010,PA,Ibope,14-16/09,Jader Barbalho (PMDB),42.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-040,2010,PA,Ibope,14-16/09,Flexa Ribeiro (PSDB),33.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-040,2010,PA,Ibope,14-16/09,Paulo Rocha (PT),29.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-040,2010,PA,Ibope,14-16/09,Marinor Brito (Psol),8.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-040,2010,PA,Ibope,14-16/09,Paulo Braga (PSTU),7.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-040,2010,PA,Ibope,14-16/09,Abel Ribeiro (PSTU),3.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-040,2010,PA,Ibope,14-16/09,Professora Neide (PSB),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-040,2010,PA,Ibope,14-16/09,João Augusto (Psol),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-040,2010,PA,Ibope,14-16/09,Yamada (PTB),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-040,2010,PA,Ibope,14-16/09,Savanas (PV),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-041,2010,PA,Veritate,09-14/09,Jader Barbalho (PMDB),33.5,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-041,2010,PA,Veritate,09-14/09,Paulo Rocha (PT),22.4,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-041,2010,PA,Veritate,09-14/09,Flexa Ribeiro (PSDB),21.3,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-041,2010,PA,Veritate,09-14/09,Marinor Brito (Psol),4.2,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-042,2010,PA,Ibope,24-26/09,Jader Barbalho (PMDB),50.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-042,2010,PA,Ibope,24-26/09,Paulo Rocha (PT),28.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-042,2010,PA,Ibope,24-26/09,Flexa Ribeiro (PSDB),23.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-042,2010,PA,Ibope,24-26/09,Marinor Brito (Psol),7.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-042,2010,PA,Ibope,24-26/09,Paulo Braga (PSTU),5.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-042,2010,PA,Ibope,24-26/09,João Augusto (Psol),4.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-042,2010,PA,Ibope,24-26/09,Professora Neide (PSB),3.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-042,2010,PA,Ibope,24-26/09,Abel Ribeiro (PSTU),3.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-042,2010,PA,Ibope,24-26/09,Yamada (PTB),3.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PA-042,2010,PA,Ibope,24-26/09,Savanas (PV),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-043,2010,PB,Ibope,14-16/09,Cássio Cunha Lima (PSDB),49.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-043,2010,PB,Ibope,14-16/09,Vitalzinho (PMDB),33.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-043,2010,PB,Ibope,14-16/09,Efraim Morais (DEM),29.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-043,2010,PB,Ibope,14-16/09,Wilson Santiago (PMDB),24.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-043,2010,PB,Ibope,14-16/09,Vital Farias (PCB),4.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-043,2010,PB,Ibope,14-16/09,Edgard Malagodi (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-043,2010,PB,Ibope,14-16/09,Marcos Dias (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-044,2010,PB,Ibope,24-26/08,Cássio Cunha Lima (PSDB),46.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-044,2010,PB,Ibope,24-26/08,Vitalzinho (PMDB),29.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-044,2010,PB,Ibope,24-26/08,Efraim Morais (DEM),25.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-044,2010,PB,Ibope,24-26/08,Wilson Santiago (PMDB),19.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-044,2010,PB,Ibope,24-26/08,Vital Farias (PCB),3.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-044,2010,PB,Ibope,24-26/08,Maria das Dores (PCO),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-044,2010,PB,Ibope,24-26/08,Edgard Malagodi (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-044,2010,PB,Ibope,24-26/08,Marcos Dias (Psol),1.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-045,2010,PB,Índice,14-15/08,Cássio Cunha Lima (PSDB),31.6,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-045,2010,PB,Índice,14-15/08,"Vitalzinho (PMDB)17,8%, Efraim Morais (DEM)",17.2,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-045,2010,PB,Índice,14-15/08,Wilson Santiago (PMDB),13.0,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-045,2010,PB,Índice,14-15/08,Vital Farias (PCB),3.1,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-045,2010,PB,Índice,14-15/08,Marcos Dias (Psol),1.3,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-045,2010,PB,Índice,14-15/08,Edgard Malagodi (Psol),1.1,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PB-045,2010,PB,Índice,14-15/08,Maria das Dores (PCO),0.6,nao_identificado,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-046,2010,PR,Datafolha,13-14/09,Roberto Requião (PMDB),44.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-046,2010,PR,Datafolha,13-14/09,Gleisi Hoffman (PT),44.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-046,2010,PR,Datafolha,13-14/09,Gustavo Fruet (PSDB),21.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-046,2010,PR,Datafolha,13-14/09,Ricardo Barros (PP),18.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-046,2010,PR,Datafolha,13-14/09,Rubens Hering (PV),3.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
2010-PR-046,2010,PR,Datafolha,13-14/09,Gilberto (PSB),2.0,duas_mencoes_agregadas,False,False,2010-10-02T07:00:00-03:00,https://www.congressoemfoco.com.br/noticia/82698/a-disputa-para-o-senado-estado-por-estado
